"from_function","from_entry","from_addr","to_symbol","to_addr","ref_type","is_call","is_data"
"FUN_01119590","01119590","01119759","DAT_01bfb258","01bfb258","READ","false","true"
"FUN_01119590","01119590","01119769","s_DIGIMONTRANSCENDHELP_EXPLAIN_CHA_01ad93e0","01ad93e0","DATA","false","true"
"FUN_01119590","01119590","0111977c","FUN_00f19cc0","00f19cc0","UNCONDITIONAL_CALL","true","false"
"FUN_01119590","01119590","0111978a","FUN_015ce480","015ce480","UNCONDITIONAL_CALL","true","false"
"FUN_01119590","01119590","01119796","LAB_011197c3","011197c3","CONDITIONAL_JUMP","false","false"
"FUN_01119590","01119590","0111979a","FUN_00f1a330","00f1a330","UNCONDITIONAL_CALL","true","false"
"FUN_01119590","01119590","011197c9","FUN_00f1a330","00f1a330","UNCONDITIONAL_CALL","true","false"
"FUN_01119590","01119590","011197d1","","Stack[-0x4c]","WRITE","false","true"
"FUN_01119590","01119590","011197da","","Stack[-0x48]","WRITE","false","true"
"FUN_01119590","01119590","011197e1","","Stack[-0x5c]","WRITE","false","true"
"FUN_01119590","01119590","011197e5","","Stack[-0x5c]","WRITE","false","true"
"FUN_01119590","01119590","011197e9","","Stack[-0x30]","WRITE","false","true"
"FUN_01119590","01119590","011197ec","","Stack[-0x8]","WRITE","false","true"
"FUN_01119590","01119590","011197f0","","Stack[-0x68]","DATA","false","true"
"FUN_01119590","01119590","011197f3","DAT_01bfe468","01bfe468","READ","false","true"
"FUN_01119590","01119590","011197f8","DAT_01b02744","01b02744","READ","false","true"
"FUN_01119590","01119590","01119803","","Stack[-0x18]","READ","false","true"
"FUN_01119590","01119590","01119807","","Stack[-0x3c]","WRITE","false","true"
"FUN_01119590","01119590","0111980a","","Stack[-0x70]","WRITE","false","true"
"FUN_01119590","01119590","0111980a","DAT_3f7ae148","3f7ae148","DATA","false","true"
"FUN_01119590","01119590","01119811","","Stack[-0x70]","READ","false","true"
"FUN_01119590","01119590","01119814","","Stack[-0x60]","WRITE","false","true"
"FUN_01119590","01119590","01119814","DAT_3f7ae148","3f7ae148","DATA","false","true"
"FUN_01119590","01119590","01119817","","Stack[-0x2c]","DATA","false","true"
"FUN_01119590","01119590","0111981a","","Stack[-0x2c]","DATA","false","true"
"FUN_01119590","01119590","0111982f","","Stack[-0x38]","WRITE","false","true"
"FUN_01119590","01119590","01119836","","Stack[-0x68]","WRITE","false","true"
"FUN_01119590","01119590","0111983b","","Stack[-0x44]","WRITE","false","true"
"FUN_01119590","01119590","0111983f","","Stack[-0x34]","WRITE","false","true"
"FUN_01119590","01119590","01119846","","Stack[-0x40]","WRITE","false","true"
"FUN_01119590","01119590","0111984d","FUN_012543f0","012543f0","UNCONDITIONAL_CALL","true","false"
"FUN_01119590","01119590","0111985a","LAB_01119882","01119882","CONDITIONAL_JUMP","false","false"
"FUN_01119590","01119590","0111986c","LAB_01119873","01119873","CONDITIONAL_JUMP","false","false"
"FUN_01119590","01119590","01119871","LAB_01119882","01119882","CONDITIONAL_JUMP","false","false"
"FUN_01119590","01119590","0111987d","FUN_0124a620","0124a620","UNCONDITIONAL_CALL","true","false"
"FUN_01119590","01119590","01119882","","Stack[-0x5c]","DATA","false","true"
"FUN_01119590","01119590","01119885","","Stack[-0x3c]","WRITE","false","true"
"FUN_01119590","01119590","0111988c","FUN_00f1a330","00f1a330","UNCONDITIONAL_CALL","true","false"
"FUN_01119590","01119590","01119891","","Stack[-0x2c]","DATA","false","true"
"FUN_01119590","01119590","01119894","FUN_00f1a330","00f1a330","UNCONDITIONAL_CALL","true","false"
"FUN_01119590","01119590","01119899","","Stack[-0x10]","READ","false","true"
"FUN_01119590","01119590","0111989c","ExceptionList","ffdff000","WRITE","false","true"
"FUN_01119590","01119590","011198a6","","Stack[-0x14]","READ","false","true"
"FUN_01119590","01119590","011198ab","__security_check_cookie","0179869b","UNCONDITIONAL_CALL","true","false"
"FUN_0111c800","0111c800","0111c80b","LAB_0111c91e","0111c91e","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c813","DAT_01bc50f0","01bc50f0","DATA","false","true"
"FUN_0111c800","0111c800","0111c818","DAT_01bc4a94","01bc4a94","DATA","false","true"
"FUN_0111c800","0111c800","0111c822","VCRUNTIME140.DLL::__RTDynamicCast","01831f4c","UNCONDITIONAL_CALL","true","false"
"FUN_0111c800","0111c800","0111c82c","LAB_0111c91e","0111c91e","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c86a","DAT_01bfb32c","01bfb32c","READ","false","true"
"FUN_0111c800","0111c800","0111c872","LAB_0111c8a3","0111c8a3","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c876","s_System\transcendental.wav_01ad8f48","01ad8f48","DATA","false","true"
"FUN_0111c800","0111c800","0111c882","LAB_0111c894","0111c894","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c884","DAT_01bfb32c","01bfb32c","READ","false","true"
"FUN_0111c800","0111c800","0111c88a","s_System\transcendental.wav_01ad8f48","01ad8f48","DATA","false","true"
"FUN_0111c800","0111c800","0111c894","DAT_01bfb32c","01bfb32c","READ","false","true"
"FUN_0111c800","0111c800","0111c89a","s_System\transcendental.wav_01ad8f48","01ad8f48","DATA","false","true"
"FUN_0111c800","0111c800","0111c8ab","LAB_0111c8b4","0111c8b4","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c8bc","LAB_0111c8c5","0111c8c5","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c8cd","LAB_0111c8d6","0111c8d6","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c8db","LAB_0111c8e4","0111c8e4","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c8ec","LAB_0111c8f5","0111c8f5","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c8fd","LAB_0111c906","0111c906","CONDITIONAL_JUMP","false","false"
"FUN_0111c800","0111c800","0111c90e","LAB_0111c91e","0111c91e","CONDITIONAL_JUMP","false","false"
"FUN_01147380","01147380","01147384","","Stack[0x4]","READ","false","true"
"FUN_01147380","01147380","01147388","s_PageName_01adb9ec","01adb9ec","DATA","false","true"
"FUN_01147380","01147380","0114738d","FUN_01505ad0","01505ad0","UNCONDITIONAL_CALL","true","false"
"FUN_01147380","01147380","01147396","LAB_011473dc","011473dc","CONDITIONAL_JUMP","false","false"
"FUN_01147380","01147380","01147398","s_DigimonEnchantPage_01adba18","01adba18","DATA","false","true"
"FUN_01147380","01147380","0114739e","PTR__stricmp_019ecaa4","019ecaa4","READ","false","true"
"FUN_01147380","01147380","0114739e","UCRTBASE.DLL::_stricmp","EXTERNAL:00000280","COMPUTED_CALL","true","false"
"FUN_01147380","01147380","011473a9","LAB_011473ba","011473ba","CONDITIONAL_JUMP","false","false"
"FUN_01147380","01147380","011473ba","s_DigimonDataTradePage_01adba00","01adba00","DATA","false","true"
"FUN_01147380","01147380","011473c0","PTR__stricmp_019ecaa4","019ecaa4","READ","false","true"
"FUN_01147380","01147380","011473c0","UCRTBASE.DLL::_stricmp","EXTERNAL:00000280","COMPUTED_CALL","true","false"
"FUN_01147380","01147380","011473cb","LAB_011473dc","011473dc","CONDITIONAL_JUMP","false","false"
"FUN_01180930","01180930","01180931","","Stack[0x8]","READ","false","true"
"FUN_01180930","01180930","0118093e","switchD_01180940::default","011809b0","CONDITIONAL_JUMP","false","false"
"FUN_01180930","01180930","01180940","switchD_01180940::caseD_2","01180947","COMPUTED_JUMP","false","false"
"FUN_01180930","01180930","01180940","switchD_01180940::caseD_3","01180986","COMPUTED_JUMP","false","false"
"FUN_01180930","01180930","01180940","switchD_01180940::caseD_4","01180994","COMPUTED_JUMP","false","false"
"FUN_01180930","01180930","01180940","switchD_01180940::caseD_5","011809a2","COMPUTED_JUMP","false","false"
"FUN_01180930","01180930","01180940","switchD_01180940::switchdataD_011809e0","011809e0","DATA","false","true"
"FUN_01180930","01180930","0118094e","s_COMMON_TXT_ATTRIBUTE_01ade03c","01ade03c","DATA","false","true"
"FUN_01180930","01180930","01180953","DAT_01bfb258","01bfb258","READ","false","true"
"FUN_01180930","01180930","0118095c","","Stack[-0x24]","DATA","false","true"
"FUN_01180930","01180930","0118095f","","Stack[-0x10]","WRITE","false","true"
"FUN_01180930","01180930","01180966","","Stack[-0x14]","WRITE","false","true"
"FUN_01180930","01180930","0118096d","FUN_00f19cc0","00f19cc0","UNCONDITIONAL_CALL","true","false"
"FUN_01180930","01180930","01180972","","Stack[0x4]","READ","false","true"
"FUN_01180930","01180930","01180979","FUN_015ce480","015ce480","UNCONDITIONAL_CALL","true","false"
"FUN_01180930","01180930","0118099b","s_TOOLTIP_ENCHANT_EXPLAIN_TITLE_AT_01ade08c","01ade08c","DATA","false","true"
"FUN_01180930","01180930","011809a0","LAB_01180953","01180953","UNCONDITIONAL_JUMP","false","false"
"FUN_01180930","01180930","011809a9","s_TOOLTIP_COOL_TIME_01ade0c8","01ade0c8","DATA","false","true"
"FUN_01180930","01180930","011809ae","LAB_01180953","01180953","UNCONDITIONAL_JUMP","false","false"
"FUN_01180930","01180930","011809b0","","Stack[0x4]","READ","false","true"
"FUN_01180930","01180930","011809b9","DAT_01ac5dd8","01ac5dd8","DATA","false","true"
"FUN_01180930","01180930","011809d1","FUN_00f1a200","00f1a200","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2a28","","Stack[0x14]","READ","false","true"
"FUN_011d2a20","011d2a20","011d2a2d","","Stack[0x10]","READ","false","true"
"FUN_011d2a20","011d2a20","011d2a30","","Stack[0xc]","READ","false","true"
"FUN_011d2a20","011d2a20","011d2a33","","Stack[0x8]","READ","false","true"
"FUN_011d2a20","011d2a20","011d2a40","","Stack[0x4]","READ","false","true"
"FUN_011d2a20","011d2a20","011d2a43","FUN_012459a0","012459a0","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2a48","DAT_01bb9b2c","01bb9b2c","READ","false","true"
"FUN_011d2a20","011d2a20","011d2a50","DAT_01bb9b34","01bb9b34","READ","false","true"
"FUN_011d2a20","011d2a20","011d2a6b","","Stack[-0x30]","DATA","false","true"
"FUN_011d2a20","011d2a20","011d2a6f","","Stack[-0x28]","WRITE","false","true"
"FUN_011d2a20","011d2a20","011d2a6f","DAT_3f800000","3f800000","DATA","false","true"
"FUN_011d2a20","011d2a20","011d2a74","s_DetailInfo\TamerStatus_Win_03_bg_01ae2b68","01ae2b68","DATA","false","true"
"FUN_011d2a20","011d2a20","011d2a79","FUN_01246800","01246800","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2a7e","DAT_01bb9b2c","01bb9b2c","READ","false","true"
"FUN_011d2a20","011d2a20","011d2a86","DAT_01bb9b34","01bb9b34","READ","false","true"
"FUN_011d2a20","011d2a20","011d2aa4","","Stack[-0x30]","DATA","false","true"
"FUN_011d2a20","011d2a20","011d2aa8","","Stack[-0x28]","WRITE","false","true"
"FUN_011d2a20","011d2a20","011d2aa8","DAT_3f800000","3f800000","DATA","false","true"
"FUN_011d2a20","011d2a20","011d2aad","s_DetailInfo\Digimon_Status_Win.tg_01ae2b44","01ae2b44","DATA","false","true"
"FUN_011d2a20","011d2a20","011d2ab2","FUN_01246800","01246800","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2ab9","FUN_011d2b30","011d2b30","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2ac0","FUN_011d3690","011d3690","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2ac7","FUN_011d3b00","011d3b00","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2ace","FUN_011d30b0","011d30b0","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2ad5","FUN_011d4320","011d4320","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2adc","FUN_011d4bd0","011d4bd0","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2ae1","","Stack[0x4]","READ","false","true"
"FUN_011d2a20","011d2a20","011d2ae6","FUN_011d50f0","011d50f0","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2afe","s_DetailInfo\zoom_in_aa.tga_01ae2cc8","01ae2cc8","DATA","false","true"
"FUN_011d2a20","011d2a20","011d2b05","FUN_012462c0","012462c0","UNCONDITIONAL_CALL","true","false"
"FUN_011d2a20","011d2a20","011d2b12","LAB_011d2b24","011d2b24","CONDITIONAL_JUMP","false","false"
"FUN_011d2a20","011d2a20","011d2b16","FUN_011d5d40","011d5d40","DATA","false","true"
"FUN_011d2a20","011d2a20","011d2b1f","FUN_011d5e00","011d5e00","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d432d","","Stack[0x0]","READ","false","true"
"FUN_011d4320","011d4320","011d4330","","Stack[-0xc]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4338","LAB_0199326e","0199326e","DATA","false","true"
"FUN_011d4320","011d4320","011d433d","ExceptionList","ffdff000","READ","false","true"
"FUN_011d4320","011d4320","011d434b","DAT_01bbb1c0","01bbb1c0","READ","false","true"
"FUN_011d4320","011d4320","011d4352","","Stack[-0x24]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4358","","Stack[-0x1c]","DATA","false","true"
"FUN_011d4320","011d4320","011d435b","ExceptionList","ffdff000","WRITE","false","true"
"FUN_011d4320","011d4320","011d4363","","Stack[-0x94]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4369","","Stack[-0x90]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4375","","Stack[-0x5c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d437c","","Stack[-0x6c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4380","","Stack[-0x58]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4387","","Stack[-0x6c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d438b","","Stack[-0x40]","WRITE","false","true"
"FUN_011d4320","011d4320","011d438e","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4394","DAT_01b02744","01b02744","READ","false","true"
"FUN_011d4320","011d4320","011d439e","DAT_01bfe468","01bfe468","READ","false","true"
"FUN_011d4320","011d4320","011d43a6","DAT_01bfb258","01bfb258","READ","false","true"
"FUN_011d4320","011d4320","011d43af","","Stack[-0x4c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d43b5","","Stack[-0x78]","WRITE","false","true"
"FUN_011d4320","011d4320","011d43bd","","Stack[-0x48]","WRITE","false","true"
"FUN_011d4320","011d4320","011d43c4","","Stack[-0x54]","WRITE","false","true"
"FUN_011d4320","011d4320","011d43c8","","Stack[-0x44]","WRITE","false","true"
"FUN_011d4320","011d4320","011d43cf","","Stack[-0x50]","WRITE","false","true"
"FUN_011d4320","011d4320","011d43d6","","Stack[-0xa8]","WRITE","false","true"
"FUN_011d4320","011d4320","011d43d6","DAT_3f7ae148","3f7ae148","DATA","false","true"
"FUN_011d4320","011d4320","011d43e0","","Stack[-0xa8]","READ","false","true"
"FUN_011d4320","011d4320","011d43e6","","Stack[-0x70]","WRITE","false","true"
"FUN_011d4320","011d4320","011d43e6","DAT_3f7ae148","3f7ae148","DATA","false","true"
"FUN_011d4320","011d4320","011d43eb","","Stack[-0x10c]","DATA","false","true"
"FUN_011d4320","011d4320","011d43ee","s_ENCHANTTACTICS_TITLE_DIGIMON_ENC_01ae2c18","01ae2c18","DATA","false","true"
"FUN_011d4320","011d4320","011d43f3","","Stack[-0xd0]","WRITE","false","true"
"FUN_011d4320","011d4320","011d43f3","DAT_3f7ae148","3f7ae148","DATA","false","true"
"FUN_011d4320","011d4320","011d43fa","","Stack[-0xfc]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4401","","Stack[-0xf8]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4408","FUN_00f19cc0","00f19cc0","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d440d","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d4413","FUN_015ce480","015ce480","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d441a","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4422","LAB_011d4426","011d4426","CONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d4439","LAB_011d4430","011d4430","CONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d4441","","Stack[-0x6c]","DATA","false","true"
"FUN_011d4320","011d4320","011d4444","FUN_00f1a040","00f1a040","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4449","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d444c","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4450","FUN_00f1a330","00f1a330","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4461","","Stack[-0x78]","DATA","false","true"
"FUN_011d4320","011d4320","011d4467","FUN_01246bb0","01246bb0","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d446c","","Stack[-0x6c]","DATA","false","true"
"FUN_011d4320","011d4320","011d446f","","Stack[-0x4c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4476","FUN_00f1a330","00f1a330","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d447e","","Stack[-0x5c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4487","","Stack[-0x58]","WRITE","false","true"
"FUN_011d4320","011d4320","011d448e","","Stack[-0x6c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4492","","Stack[-0x6c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4496","","Stack[-0x40]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4499","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44a0","DAT_01bfe468","01bfe468","READ","false","true"
"FUN_011d4320","011d4320","011d44a5","","Stack[-0xd0]","READ","false","true"
"FUN_011d4320","011d4320","011d44af","","Stack[-0xa8]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44af","DAT_3f7ae148","3f7ae148","DATA","false","true"
"FUN_011d4320","011d4320","011d44b9","","Stack[-0x4c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44bc","","Stack[-0xa8]","READ","false","true"
"FUN_011d4320","011d4320","011d44c5","","Stack[-0x70]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44c5","DAT_3f7ae148","3f7ae148","DATA","false","true"
"FUN_011d4320","011d4320","011d44cb","","Stack[-0x48]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44d2","","Stack[-0x78]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44d7","","Stack[-0x54]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44db","","Stack[-0x44]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44e2","","Stack[-0x50]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44e9","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44f0","","Stack[-0x3c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44f6","","Stack[-0x2c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d44fd","","Stack[-0x28]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4504","","Stack[-0x3c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4512","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d4515","","Stack[-0x90]","WRITE","false","true"
"FUN_011d4320","011d4320","011d451c","u_%d/%d_01ace96c","01ace96c","DATA","false","true"
"FUN_011d4320","011d4320","011d4522","FUN_01500f80","01500f80","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d452a","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d452d","","Stack[-0x28]","READ","false","true"
"FUN_011d4320","011d4320","011d4531","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d4537","","Stack[-0x3a]","DATA","false","true"
"FUN_011d4320","011d4320","011d4540","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d4549","LAB_011d4540","011d4540","CONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d4551","","Stack[-0x6c]","DATA","false","true"
"FUN_011d4320","011d4320","011d4554","FUN_00f1a040","00f1a040","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4559","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d455c","","Stack[-0x84]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4563","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4567","FUN_00f1a330","00f1a330","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4578","","Stack[-0x78]","DATA","false","true"
"FUN_011d4320","011d4320","011d457e","FUN_01246bb0","01246bb0","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4583","","Stack[-0x78]","DATA","false","true"
"FUN_011d4320","011d4320","011d4586","FUN_01250310","01250310","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4597","","Stack[-0x90]","WRITE","false","true"
"FUN_011d4320","011d4320","011d459a","FUN_016830c0","016830c0","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d45a4","","Stack[-0x9c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d45aa","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d45b0","LAB_011d45cb","011d45cb","CONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d45ba","VCRUNTIME140.DLL::memset","01831f34","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d45c4","FUN_0123de10","0123de10","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d45c9","LAB_011d45cd","011d45cd","UNCONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d45cd","","Stack[-0x7c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d45d0","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d45d6","LAB_011d45e8","011d45e8","CONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d45d8","","Stack[-0x6c]","DATA","false","true"
"FUN_011d4320","011d4320","011d45db","","Stack[-0x4c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d45de","FUN_00f1a330","00f1a330","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d45e3","LAB_011d4b97","011d4b97","UNCONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d45e8","DAT_01bb9b2c","01bb9b2c","READ","false","true"
"FUN_011d4320","011d4320","011d45f3","DAT_01bb9b34","01bb9b34","READ","false","true"
"FUN_011d4320","011d4320","011d45fe","s_DigimonStatus_New\Digimon_Status_01ae2c80","01ae2c80","DATA","false","true"
"FUN_011d4320","011d4320","011d4603","","Stack[-0xb0]","WRITE","false","true"
"FUN_011d4320","011d4320","011d460b","FUN_00f19f10","00f19f10","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4613","","Stack[-0x2c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d461a","","Stack[-0x3c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d461e","","Stack[-0x28]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4625","","Stack[-0x3c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4629","s_DigimonStatus_New\Digimon_Status_01ae2c80","01ae2c80","DATA","false","true"
"FUN_011d4320","011d4320","011d462e","DAT_01bfbd40","01bfbd40","DATA","false","true"
"FUN_011d4320","011d4320","011d4633","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d4636","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d463a","DAT_01ae7290","01ae7290","DATA","false","true"
"FUN_011d4320","011d4320","011d4640","FUN_015010a0","015010a0","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4645","","Stack[-0x7c]","READ","false","true"
"FUN_011d4320","011d4320","011d4648","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d464f","FUN_0124ef30","0124ef30","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4654","","Stack[-0xb0]","READ","false","true"
"FUN_011d4320","011d4320","011d4663","","Stack[-0x100]","DATA","false","true"
"FUN_011d4320","011d4320","011d4667","","Stack[-0xf8]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4667","DAT_3f800000","3f800000","DATA","false","true"
"FUN_011d4320","011d4320","011d466a","","Stack[-0x7c]","READ","false","true"
"FUN_011d4320","011d4320","011d466f","FUN_0124f150","0124f150","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d467e","","Stack[-0x90]","READ","false","true"
"FUN_011d4320","011d4320","011d4684","FUN_0123e330","0123e330","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4689","","Stack[-0x3c]","DATA","false","true"
"FUN_011d4320","011d4320","011d468c","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4690","FUN_00f1a420","00f1a420","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d4695","","Stack[-0x94]","READ","false","true"
"FUN_011d4320","011d4320","011d469e","FUN_012472c0","012472c0","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d46a3","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d46aa","","Stack[-0x6c]","DATA","false","true"
"FUN_011d4320","011d4320","011d46ad","","Stack[-0x4c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d46b4","FUN_00f1a330","00f1a330","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d46be","FUN_016830c0","016830c0","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d46c8","","Stack[-0x90]","WRITE","false","true"
"FUN_011d4320","011d4320","011d46cb","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d46d4","LAB_011d46ef","011d46ef","CONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d46de","VCRUNTIME140.DLL::memset","01831f34","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d46e8","FUN_0123de10","0123de10","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d46ed","LAB_011d46f1","011d46f1","UNCONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d46f1","","Stack[-0x7c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d46f4","","Stack[-0x14]","WRITE","false","true"
"FUN_011d4320","011d4320","011d46fd","LAB_011d4b97","011d4b97","CONDITIONAL_JUMP","false","false"
"FUN_011d4320","011d4320","011d4703","DAT_01bb9b2c","01bb9b2c","READ","false","true"
"FUN_011d4320","011d4320","011d470e","DAT_01bb9b34","01bb9b34","READ","false","true"
"FUN_011d4320","011d4320","011d4719","s_TacticsHouse\CheckOnline.tga_01ae2c60","01ae2c60","DATA","false","true"
"FUN_011d4320","011d4320","011d471e","","Stack[-0xb0]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4726","FUN_00f19f10","00f19f10","UNCONDITIONAL_CALL","true","false"
"FUN_011d4320","011d4320","011d472e","","Stack[-0x2c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4735","","Stack[-0x3c]","WRITE","false","true"
"FUN_011d4320","011d4320","011d4739","","Stack[-0x28]","WRITE","false","true"
