"FromFunction","FromEntry","FromAddress","ToAddress","ToSymbol","RefType","DataType","Value"
"FUN_01283910","01283910","01283bdd","01ad373c","DAT_01ad373c","READ","undefined4","0x10bba60"
"FUN_01283910","01283910","01283bf8","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01283c85","01ae97d0","s_VipMemberShipToolUI_01ae97d0","DATA","string","VipMemberShipToolUI"
"FUN_01283910","01283910","01283ca0","01ad3f50","DAT_01ad3f50","READ","undefined4","0x10c0da0"
"FUN_01283910","01283910","01283cbb","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01283d16","01ae97c4","s_OptionSound_01ae97c4","DATA","string","OptionSound"
"FUN_01283910","01283910","01283d2f","01aefcb8","DAT_01aefcb8","READ","undefined4","0xf505a0"
"FUN_01283910","01283910","01283d45","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01283e23","01ae97f4","s_OptionMacro_01ae97f4","DATA","string","OptionMacro"
"FUN_01283910","01283910","01283e31","01ae97f4","s_OptionMacro_01ae97f4","DATA","string","OptionMacro"
"FUN_01283910","01283910","01283e8b","01ae97e4","s_OptionGraphic_01ae97e4","DATA","string","OptionGraphic"
"FUN_01283910","01283910","01283e99","01ae97e4","s_OptionGraphic_01ae97e4","DATA","string","OptionGraphic"
"FUN_01283910","01283910","01283f41","01bfe470","DAT_01bfe470","READ","undefined4","0x0"
"FUN_01283910","01283910","01283f96","01ae9810","s_OptionInterface_01ae9810","DATA","string","OptionInterface"
"FUN_01283910","01283910","01283fa7","01ae9810","s_OptionInterface_01ae9810","DATA","string","OptionInterface"
"FUN_01283910","01283910","01284041","01ae9800","s_OptionUserGrade_01ae9800","DATA","string","OptionUserGrade"
"FUN_01283910","01283910","01284063","01ae9800","s_OptionUserGrade_01ae9800","DATA","string","OptionUserGrade"
"FUN_01283910","01283910","0128415f","01ae9834","s_TamerWindow_01ae9834","DATA","string","TamerWindow"
"FUN_01283910","01283910","0128417a","01af42dc","DAT_01af42dc","READ","undefined4","0x13894f0"
"FUN_01283910","01283910","01284295","01ae9820","s_MainDigimonWindow_01ae9820","DATA","string","MainDigimonWindow"
"FUN_01283910","01283910","012842b0","01af4060","DAT_01af4060","READ","undefined4","0x1386c40"
"FUN_01283910","01283910","012843ce","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_01283910","01283910","012843d3","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_01283910","01283910","012843eb","01ae9850","s_TargetUI_01ae9850","DATA","string","TargetUI"
"FUN_01283910","01283910","01284406","01af6c4c","DAT_01af6c4c","READ","undefined4","0x13bb1e0"
"FUN_01283910","01283910","012844cc","01ae9840","s_TacticsWindow_01ae9840","DATA","string","TacticsWindow"
"FUN_01283910","01283910","012844e7","01af4198","DAT_01af4198","READ","undefined4","0x10b92b0"
"FUN_01283910","01283910","0128459e","01ae9868","s_XaiGuageWindow_01ae9868","DATA","string","XaiGuageWindow"
"FUN_01283910","01283910","012845b9","01af5f5c","DAT_01af5f5c","READ","undefined4","0x13ae830"
"FUN_01283910","01283910","01284687","01adbb30","s_QuickSlot_01adbb30","DATA","string","QuickSlot"
"FUN_01283910","01283910","012846a2","01af44d4","DAT_01af44d4","READ","undefined4","0x138ad30"
"FUN_01283910","01283910","01284792","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_01283910","01283910","01284797","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_01283910","01283910","012847be","01ae985c","s_QuickEvol_01ae985c","DATA","string","QuickEvol"
"FUN_01283910","01283910","012847d9","01af50bc","DAT_01af50bc","READ","undefined4","0x139b6d0"
"FUN_01283910","01283910","01284859","01ae9880","s_ChatOption_01ae9880","DATA","string","ChatOption"
"FUN_01283910","01283910","01284874","01ad6c10","DAT_01ad6c10","READ","undefined4","0x10df9e0"
"FUN_01283910","01283910","01284897","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128490a","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_01283910","01283910","0128490f","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_01283910","01283910","01284923","01ae9898","s_DigiviceQuest_01ae9898","DATA","string","DigiviceQuest"
"FUN_01283910","01283910","01284931","01ae9898","s_DigiviceQuest_01ae9898","DATA","string","DigiviceQuest"
"FUN_01283910","01283910","012849de","01ae988c","s_PartyWindow_01ae988c","DATA","string","PartyWindow"
"FUN_01283910","01283910","012849f9","01af460c","DAT_01af460c","READ","undefined4","0x138e170"
"FUN_01283910","01283910","01284b30","01ae98b4","s_BuffInfo_01ae98b4","DATA","string","BuffInfo"
"FUN_01283910","01283910","01284b3e","01ae98b4","s_BuffInfo_01ae98b4","DATA","string","BuffInfo"
"FUN_01283910","01283910","01284c66","01ae98a8","s_Inventory_01ae98a8","DATA","string","Inventory"
"FUN_01283910","01283910","01284c81","01aedc6c","DAT_01aedc6c","READ","undefined4","0x12f70e0"
"FUN_01283910","01283910","01284dd0","01afff10","DAT_01afff10","READ","undefined4","0x14647a0"
"FUN_01283910","01283910","01284e82","01adbb3c","s_Store_01adbb3c","DATA","string","Store"
"FUN_01283910","01283910","01284e9d","01aeb774","DAT_01aeb774","READ","undefined4","0x12ba410"
"FUN_01283910","01283910","01284f82","01ae98d0","s_DigitamaSell_01ae98d0","DATA","string","DigitamaSell"
"FUN_01283910","01283910","01284f9d","01ae8894","DAT_01ae8894","READ","undefined4","0x1264d60"
"FUN_01283910","01283910","012850fc","01ae98c0","s_DigitamaScan_01ae98c0","DATA","string","DigitamaScan"
"FUN_01283910","01283910","01285117","01ae8710","DAT_01ae8710","READ","undefined4","0x12614e0"
"FUN_01283910","01283910","012852a0","01ae98ec","s_QuestRev_01ae98ec","DATA","string","QuestRev"
"FUN_01283910","01283910","012852b6","01ae98ec","s_QuestRev_01ae98ec","DATA","string","QuestRev"
"FUN_01283910","01283910","01285436","01ae98e0","s_QuestComp_01ae98e0","DATA","string","QuestComp"
"FUN_01283910","01283910","0128544c","01ae98e0","s_QuestComp_01ae98e0","DATA","string","QuestComp"
"FUN_01283910","01283910","01285492","01ae9908","s_QuestList_01ae9908","DATA","string","QuestList"
"FUN_01283910","01283910","0128564b","01ae98f8","s_QuestDiscript_01ae98f8","DATA","string","QuestDiscript"
"FUN_01283910","01283910","01285659","01ae98f8","s_QuestDiscript_01ae98f8","DATA","string","QuestDiscript"
"FUN_01283910","01283910","01285725","01adbb44","s_QuestHelper_01adbb44","DATA","string","QuestHelper"
"FUN_01283910","01283910","01285744","01adbb44","s_QuestHelper_01adbb44","DATA","string","QuestHelper"
"FUN_01283910","01283910","01285786","01ae9924","s_MakeTactics_01ae9924","DATA","string","MakeTactics"
"FUN_01283910","01283910","01285794","01ae9924","s_MakeTactics_01ae9924","DATA","string","MakeTactics"
"FUN_01283910","01283910","01285937","01ae9914","s_EnchantTactics_01ae9914","DATA","string","EnchantTactics"
"FUN_01283910","01283910","01285945","01ae9914","s_EnchantTactics_01ae9914","DATA","string","EnchantTactics"
"FUN_01283910","01283910","01285987","01ae993c","s_ZoneMap_01ae993c","DATA","string","ZoneMap"
"FUN_01283910","01283910","01285995","01ae993c","s_ZoneMap_01ae993c","DATA","string","ZoneMap"
"FUN_01283910","01283910","01285a52","01beee9c","DAT_01beee9c","READ","undefined4","0x0"
"FUN_01283910","01283910","01285a57","01beeea0","DAT_01beeea0","READ","undefined4","0x0"
"FUN_01283910","01283910","01285b14","01ae9930","s_Warehouse_01ae9930","DATA","string","Warehouse"
"FUN_01283910","01283910","01285b2f","01aeaaac","DAT_01aeaaac","READ","undefined4","0x129b3c0"
"FUN_01283910","01283910","01285c49","01ae994c","s_Trade_01ae994c","DATA","string","Trade"
"FUN_01283910","01283910","01285c64","01aefdec","DAT_01aefdec","READ","undefined4","0x1314760"
"FUN_01283910","01283910","01285cf8","01ae9944","s_NpcFind_01ae9944","DATA","string","NpcFind"
"FUN_01283910","01283910","01285d13","01aefffc","DAT_01aefffc","READ","undefined4","0x1317d30"
"FUN_01283910","01283910","01285d36","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01285dcd","01ae9954","s_GuildSet_01ae9954","DATA","string","GuildSet"
"FUN_01283910","01283910","01285de8","01af0a04","DAT_01af0a04","READ","undefined4","0x132ab80"
"FUN_01283910","01283910","01285e68","01ae997c","s_RankView_01ae997c","DATA","string","RankView"
"FUN_01283910","01283910","01285e83","01af0bc0","DAT_01af0bc0","READ","undefined4","0x132ab80"
"FUN_01283910","01283910","01285f03","01ae996c","s_CashShopButton_01ae996c","DATA","string","CashShopButton"
"FUN_01283910","01283910","01285f1e","01ad387c","DAT_01ad387c","READ","undefined4","0x10bcba0"
"FUN_01283910","01283910","01285f6e","01ae999c","s_NewCashShop_01ae999c","DATA","string","NewCashShop"
"FUN_01283910","01283910","01285f7c","01ae999c","s_NewCashShop_01ae999c","DATA","string","NewCashShop"
"FUN_01283910","01283910","0128600c","01ae9988","s_NewCashWarehouse_01ae9988","DATA","string","NewCashWarehouse"
"FUN_01283910","01283910","01286027","01af1a80","DAT_01af1a80","READ","undefined4","0x1349580"
"FUN_01283910","01283910","0128609f","01beee9c","DAT_01beee9c","READ","undefined4","0x0"
"FUN_01283910","01283910","012860a4","01beeea0","DAT_01beeea0","READ","undefined4","0x0"
"FUN_01283910","01283910","012860b8","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_01283910","01283910","012860be","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_01283910","01283910","012860ce","01bfe464","DAT_01bfe464","READ","undefined4","0x0"
"FUN_01283910","01283910","012861a0","01bfe464","DAT_01bfe464","READ","undefined4","0x0"
"FUN_01283910","01283910","012861be","01ae99b4","s_TacticsHouse_01ae99b4","DATA","string","TacticsHouse"
"FUN_01283910","01283910","012861d9","01ad7da0","DAT_01ad7da0","READ","undefined4","0x10f49d0"
"FUN_01283910","01283910","012861fc","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128629d","01ae99d0","s_JumpBuster_01ae99d0","DATA","string","JumpBuster"
"FUN_01283910","01283910","012862b8","01af2f74","DAT_01af2f74","READ","undefined4","0x136b6a0"
"FUN_01283910","01283910","01286378","01ae99c4","s_ChangeTamer_01ae99c4","DATA","string","ChangeTamer"
"FUN_01283910","01283910","01286393","01af8e24","DAT_01af8e24","READ","undefined4","0x13f5560"
"FUN_01283910","01283910","01286445","01ae99e8","s_Tutorial_01ae99e8","DATA","string","Tutorial"
"FUN_01283910","01283910","01286460","01af3c5c","DAT_01af3c5c","READ","undefined4","0x1383070"
"FUN_01283910","01283910","01286549","01adbb04","s_TraceUI_01adbb04","DATA","string","TraceUI"
"FUN_01283910","01283910","01286564","01adbd30","DAT_01adbd30","READ","undefined4","0x114a210"
"FUN_01283910","01283910","0128666a","01ae99dc","s_Publicity_01ae99dc","DATA","string","Publicity"
"FUN_01283910","01283910","01286685","01af2bec","DAT_01af2bec","READ","undefined4","0x1369790"
"FUN_01283910","01283910","0128670f","01ae9a00","s_Channel_01ae9a00","DATA","string","Channel"
"FUN_01283910","01283910","0128672a","01af4ba8","DAT_01af4ba8","READ","undefined4","0x1395f50"
"FUN_01283910","01283910","01286828","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_01283910","01283910","0128682d","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_01283910","01283910","012868a0","01ae99f4","s_SmallMap_01ae99f4","DATA","string","SmallMap"
"FUN_01283910","01283910","012868bb","01aed424","DAT_01aed424","READ","undefined4","0x12eb5e0"
"FUN_01283910","01283910","01286945","01ae9a14","s_WebWin_01ae9a14","DATA","string","WebWin"
"FUN_01283910","01283910","01286960","01aed994","DAT_01aed994","READ","undefined4","0x12f5dd0"
"FUN_01283910","01283910","01286a89","01ae9a08","s_DigimonTalk_01ae9a08","DATA","string","DigimonTalk"
"FUN_01283910","01283910","01286aa4","01aea8ac","DAT_01aea8ac","READ","undefined4","0x10b92b0"
"FUN_01283910","01283910","01286c0e","01ae9a24","s_Protect_01ae9a24","DATA","string","Protect"
"FUN_01283910","01283910","01286c29","01af3350","DAT_01af3350","READ","undefined4","0x1371690"
"FUN_01283910","01283910","01286d78","01ae9a1c","s_Achieve_01ae9a1c","DATA","string","Achieve"
"FUN_01283910","01283910","01286d93","01af1cc4","DAT_01af1cc4","READ","undefined4","0x1349910"
"FUN_01283910","01283910","01286db6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286dd2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286dee","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286e0a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286e26","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286e42","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286e5e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286e7a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286e96","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286eb2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286ece","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286eea","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286f06","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286f22","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286f3e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286f5a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286f76","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286f92","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286fae","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286fca","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01286fe6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287002","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128701e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128703a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287056","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287072","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128708e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012870aa","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012870c6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012870e2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012870fe","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128711a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287136","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287152","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128716e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128718a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012871a6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012871c2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012871de","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012871fa","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287216","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287232","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128724e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128726a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287286","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012872a2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012872be","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012872da","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012872f6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287312","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128732e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128734a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287366","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287382","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128739e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012873ba","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012873d6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012873f2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128740e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128742a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287446","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287462","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128747e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128749a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012874b6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012874d2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012874ee","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128750a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287526","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287542","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128755e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128757a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287596","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012875b2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012875ce","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012875ea","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287606","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287622","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128763e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128765a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287676","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287692","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012876ae","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012876ca","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012876e6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287702","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128771e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128773a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287756","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287772","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128778e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012877aa","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012877c6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012877e2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012877fe","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128781a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287836","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287852","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128786e","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","0128788a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012878a6","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012878c2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012878de","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","012878fa","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287916","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287932","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01283910","01283910","01287948","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0128bfa0","0128bfa0","0128bfaa","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0128bfa0","0128bfa0","0128bfb7","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0128bfa0","0128bfa0","0128bfc2","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0128bfa0","0128bfa0","0128c097","01ae9d7c","s_DigimonTranscendenceHelp_01ae9d7c","DATA","string","DigimonTranscendenceHelp"
"FUN_0128bfa0","0128bfa0","0128c0b2","01ad9464","DAT_01ad9464","READ","undefined4","0x1118d40"
"FUN_0128bfa0","0128bfa0","0128c0cf","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0128c5d0","0128c5d0","0128c5da","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0128c5d0","0128c5d0","0128c5e4","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0128c5d0","0128c5d0","0128c5ef","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0128c5d0","0128c5d0","0128c7a7","01ae9dc0","s_EnchantOption_01ae9dc0","DATA","string","EnchantOption"
"FUN_0128c5d0","0128c5d0","0128c7c2","01af3564","DAT_01af3564","READ","undefined4","0x1371e40"
"FUN_0128c5d0","0128c5d0","0128c7df","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0128c7f0","0128c7f0","0128c7fa","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0128c7f0","0128c7f0","0128c807","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0128c7f0","0128c7f0","0128c812","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0128c7f0","0128c7f0","0128c93b","01ae9df8","s_EnchantOptionResultUI_01ae9df8","DATA","string","EnchantOptionResultUI"
"FUN_0128c7f0","0128c7f0","0128c956","01ae89c4","DAT_01ae89c4","READ","undefined4","0x1267760"
"FUN_0128c7f0","0128c7f0","0128c973","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0128c990","0128c990","0128c99a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0128c990","0128c990","0128c9a4","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0128c990","0128c990","0128c9af","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0128c990","0128c990","0128ca9f","01ae9de4","s_DigiPowerEnchant_01ae9de4","DATA","string","DigiPowerEnchant"
"FUN_0128c990","0128c990","0128caba","01ae84b4","DAT_01ae84b4","READ","undefined4","0x125dde0"
"FUN_0128c990","0128c990","0128cad7","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012cdfc0","012cdfc0","012cdfc9","01bfe474","DAT_01bfe474","READ","undefined4","0x0"
"FUN_012cdfc0","012cdfc0","012ce01b","019ec700","PTR_PtInRect_019ec700","READ","pointer","77b7e090"
"FUN_012cdfc0","012cdfc0","012ce065","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012ce0b0","012ce0b0","012ce0b6","01bfe474","DAT_01bfe474","READ","undefined4","0x0"
"FUN_012ce0b0","012ce0b0","012ce108","019ec700","PTR_PtInRect_019ec700","READ","pointer","77b7e090"
"FUN_012ce0b0","012ce0b0","012ce11e","019ec700","PTR_PtInRect_019ec700","READ","pointer","77b7e090"
"FUN_012ce0b0","012ce0b0","012ce13c","019ec700","PTR_PtInRect_019ec700","READ","pointer","77b7e090"
"FUN_012ce0b0","012ce0b0","012ce151","01bfe474","DAT_01bfe474","READ","undefined4","0x0"
"FUN_012ce2b0","012ce2b0","012ce2b9","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_012ce2b0","012ce2b0","012ce2e1","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_012ce2b0","012ce2b0","012ce301","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012ce390","012ce390","012ce39a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_012ce390","012ce390","012ce3a4","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_012ce390","012ce390","012ce3b5","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012ce390","012ce390","012ce4c7","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012ce4f0","012ce4f0","012ce4f0","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_012ce4f0","012ce4f0","012ce511","012ce684","switchD_012ce511::switchdataD_012ce684","DATA","pointer","012ce518"
"FUN_012ce6a0","012ce6a0","012ce6bd","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_012ce6a0","012ce6a0","012ce6ca","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_012ce6a0","012ce6a0","012ce6d5","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012ce6a0","012ce6a0","012ce6fe","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce6a0","012ce6a0","012ce70e","01aebc78","s_ENCHANTTACTICS_BTN_RESET_ITEM_01aebc78","DATA","string","ENCHANTTACTICS_BTN_RESET_ITEM"
"FUN_012ce6a0","012ce6a0","012ce765","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce6a0","012ce6a0","012ce782","01aebbcc","s_ENCHANTTACTICS_BTN_DIGICLONE_01aebbcc","DATA","string","ENCHANTTACTICS_BTN_DIGICLONE"
"FUN_012ce6a0","012ce6a0","012ce7a4","01aebc28","s_ENCHANTTACTICS_BTN_BACKUP_DISK_01aebc28","DATA","string","ENCHANTTACTICS_BTN_BACKUP_DISK"
"FUN_012ce6a0","012ce6a0","012ce7e5","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012ce800","012ce800","012ce81d","ffdff000","ExceptionList","READ","void *","00000000"
